,data_points_count,price_close,sma_status,sma_20,sma_20_ratio,sma_20_slope,sma_20_slope_status,sma_50,sma_50_ratio,sma_50_slope,sma_50_slope_status,sma_200,sma_200_ratio,rsi_7,rsi_7_scale,rsi_13,rsi_13_scale,bb_lband,bb_hband,bb_width,bb_width_pct,to_ccy,high_pct,low_pct,high_low_ratio,btc_rsq,eth_rsq,close_time,exch_volume
OSTETH,200.0,0.0000199599999999999986309041910548245368772768415510654449462890625,-1.0,0.000019907000000000011166213786939493957106606103479862213134765625,1.002662380067312374288526604,-1.499999999999901e-09,-1.0,0.0000199169999999999856594816438626338594986009411513805389404296875,1.002158959682683787838687963,1.6000000000035083e-09,1.0,0.0000202111000000000003433593687152125539796543307602405548095703125,0.9875761339066155870690201502,51.1443326502,3.0,51.4364166095,3.0,1.9606194414945444e-05,2.0207805585054578e-05,3.0221086557951122,0.5880967685330264,ETH,0.9348946135831380842546850311,1.018367346938775508440164625,1.089285714285714387580492928,-0.7171771542709928,-0.7652273140639853,"09/30/2020, 23:59:59",0.0
OXTBTC,200.0,0.00002693999999999999956441960879960362262863782234489917755126953125,-1.0,0.0000269920000000000085533212457189478072905330918729305267333984375,0.9980735032602249195160161742,-2.0000000000009973e-09,-1.0,0.00002757580000000001810875165098035921573682571761310100555419921875,0.9769435519549743569793605052,-1.859999999999674e-08,-1.0,0.00002762034999999999043316344093934588954653008840978145599365234375,0.9753677994666978838285514582,46.8514331317,3.0,47.2006759665,3.0,2.6386604261660156e-05,2.759739573833986e-05,4.48574198532789,0.4570528856524444,BTC,0.8637383776851555444954686679,1.068199841395717705578324732,1.236716891356066572568785572,0.3324945563434576,0.3571908140159153,"09/30/2020, 23:59:59",33158.0
OXTUSDT,200.0,0.290700000000000013944401189291966147720813751220703125,1.0,0.28973999999999999754862756162765435874462127685546875,1.003313315386208381320824869,1.0000000000065512e-05,1.0,0.296270000000000088835605538406525738537311553955078125,0.9811995814628545812230135215,-0.000264000000000042,-1.0,0.294482500000000035900171724279061891138553619384765625,0.9871554336845142869452398749,51.3202616861,3.0,49.0026665925,3.0,0.28361941179297157,0.29586058820702843,4.224883141456777,0.5784238350570312,USDT,0.8542462533059066156450635794,1.126307632700503751824853064,1.318481208833785341097536526,0.6456879293874519,0.6487829943331567,"09/30/2020, 23:59:59",81055.39
PAXGBTC,200.0,0.1765799999999999869704225829991628415882587432861328125,1.0,0.1771884999999999432684916200742009095847606658935546875,0.9965658042141563561241494562,-1.5999999999988246e-05,-1.0,0.1770669999999998356354780071342247538268566131591796875,0.9972496286716336238987564435,4.899999999999349e-05,1.0,0.1767868500000000231420216323385830037295818328857421875,0.9988299469106438847430017819,39.2086235581,3.0,45.1359718555,3.0,0.17642778257546,0.1779492174245399,0.8586532698679126,0.10004859861863338,BTC,0.9601957585644370820026032362,1.031847133757961681166811913,1.074621632676912307877309105,-0.864533762326483,-0.7666627037899497,"09/30/2020, 23:59:59",0.1494
PAXGUSDT,200.0,1901.339999999999918145476840436458587646484375,1.0,1900.36349999999902138370089232921600341796875,1.000513849060982752649499432,0.0669999999997799,1.0,1900.584800000000313957571052014827728271484375,1.000397351383637080578122225,0.11619999999993524,1.0,1883.35790000000133659341372549533843994140625,1.009547893154030133513344442,51.7331978837,3.0,50.7225934944,3.0,1891.517747855607,1909.209252144391,0.9309536985310455,0.5551959846975801,USDT,0.9897399859451862071021787605,1.023309634397722289772671896,1.033917643956233205457147349,0.12678479423935182,0.24528605247100432,"09/30/2020, 23:59:59",0.10351
PAXUSDT,200.0,1,1.0,1.0003399999999993408295040353550575673580169677734375,0.9996601155607100175404904035,-1.5000000000098268e-05,-1.0,1.0003260000000009366516451336792670190334320068359375,0.9996741062413643788660934450,2.0000000000575113e-06,1.0,1.0000344999999999373585524153895676136016845703125,0.9999655011902090004287717366,37.0280915499,2.0,41.9527225197,3.0,0.9999637022455523,1.0007162977544464,0.0752339713391508,0.04823009706904712,USDT,0.9991008092716556089834980654,1.000800640512409950894065160,1.001701361088871020649798123,-0.33030708090478783,-0.27503372596707665,"09/30/2020, 23:59:59",349416.31
PERLBTC,200.0,0.00000235999999999999985085389654637655354463277035392820835113525390625,1.0,0.00000231299999999999928440986944611079678679743665270507335662841796875,1.020319930825767652825235215,9.499999999999655e-09,1.0,0.00000227440000000000019608173591756372644567818497307598590850830078125,1.037636299683432838283665869,2.3999999999997568e-09,1.0,0.0000021436000000000001100976081136462170206868904642760753631591796875,1.100951670087702803527594244,50.9719995564,3.0,57.1938276027,3.0,2.1144955919884985e-06,2.5115044080115e-06,17.16423761448343,0.6183852803844978,BTC,0.9291338582677165419975893364,1.262032085561497182079955499,1.358288770053475771116587797,0.7761624663938247,0.8181418237374416,"09/30/2020, 23:59:59",161749.0
PERLUSDT,200.0,0.0254500000000000003996802888650563545525074005126953125,1.0,0.0248069999999999506179459984878121758811175823211669921875,1.025920103196680415274810584,0.00010399999999999646,1.0,0.024414600000000001578381869649092550389468669891357421875,1.042409050322348052163899596,1.8799999999999373e-05,1.0,0.0228579499999999984083398629763905773870646953582763671875,1.113398183126658434891658858,55.3745771779,3.0,58.4473951838,3.0,0.022614548404183057,0.026999451595816844,17.676072042704867,0.6466394973615077,USDT,0.9346309217774513299988890992,1.334556895647614064267613002,1.427897220765600446982942873,0.850352801665224,0.8764055992305168,"09/30/2020, 23:59:59",386524.8
PHBBTC,200.0,2.4999999999999998868702795647156467140348468092270195484161376953125E-7,-1.0,2.404999999999999631765368844626973299227756797336041927337646484375E-7,1.039501039501039613160316603,9.999999999999692e-10,1.0,2.3699999999999985904398686238636617673591899801976978778839111328125E-7,1.054852320675106064872597164,1.9999999999998856e-10,1.0,2.4089999999999983440942814653940029501200115191750228404998779296875E-7,1.037775010377750770165153093,60.4995557874,3.0,57.9884509319,3.0,2.25701351413051e-07,2.552986485869489e-07,12.306568471475227,0.820975254739752,BTC,0.9615384615384614993050597608,1.136363636363636254257109084,1.181818181818181752554265450,0.1509478596315504,0.11822284855991441,"09/30/2020, 23:59:59",1159045.0
PIVXBTC,200.0,0.0000341199999999999985830605175873841972133959643542766571044921875,-1.0,0.000033686999999999977487182001301135869653080590069293975830078125,1.012853623059341033195291740,3.700000000000659e-08,1.0,0.0000335115999999999926851727838350569754766183905303478240966796875,1.018154907554399253711781760,1.2199999999999646e-08,1.0,0.00003391980000000001361191992454990895566879771649837493896484375,1.005902157441965603889200365,62.3071579848,4.0,60.3357443351,3.0,3.301468757262708e-05,3.435931242737287e-05,3.9915244894047928,0.8220229036164008,BTC,0.7867189301360387073090444835,1.048555623847572279348166871,1.332821143208359069168373576,-0.5154598489660794,-0.49264337873849645,"09/30/2020, 23:59:59",21098.0
PNTBTC,200.0,0.00004821000000000000089948881676349401459447108209133148193359375,-1.0,0.000047409999999999995006459696522682634167722426354885101318359375,1.016874077198903311058648066,6.649999999998996e-08,1.0,0.00004724460000000001180277264811735449256957508623600006103515625,1.020434081355329262085769636,4.7999999999969725e-09,1.0,0.0000496434999999999999648232773541423057395149953663349151611328125,0.9711241149395187876287888729,67.9978439412,4.0,61.7618993314,3.0,4.674613254334887e-05,4.807386745665112e-05,2.8005376783426446,1.1025299116450158,BTC,0.8316370536484388298948996990,1.048043478260869583951390327,1.260217391304347875563928299,-0.4252144966213083,-0.37584263236223925,"09/30/2020, 23:59:59",1072.0
PNTUSDT,200.0,0.51900000000000001687538997430237941443920135498046875,-1.0,0.50922499999999992770227663640980608761310577392578125,1.019195836810840179804464897,0.0007650000000000157,1.0,0.50795999999999985607956887179170735180377960205078125,1.021733994802740695967767156,-7.80000000000225e-05,-1.0,0.5290009999999998324682337624835781753063201904296875,0.9810945536964961904417825318,66.0747385869,4.0,60.1312930392,3.0,0.49986596693029345,0.5185840330697064,3.6757948135721743,1.0222227513887132,USDT,0.8515176374077112080874639310,1.066584463625154215805401011,1.252568845047266893872287948,-0.1662073865546339,-0.121363200071815,"09/30/2020, 23:59:59",7429.19
POABTC,200.0,0.000001830000000000000054831898570195658493275914224795997142791748046875,1.0,0.000001844999999999999064183363144120431087458200636319816112518310546875,0.9918699186991875246830732172,-5.000000000000376e-10,-1.0,0.00000185199999999999895481110796791046624321097624488174915313720703125,0.9881209503239746693331208602,-4.199999999999892e-09,-1.0,0.000001784249999999997994112248093923067671084936591796576976776123046875,1.025641025641026824801832566,42.3306179374,3.0,45.2196590585,3.0,1.8028099537805431e-06,1.887190046219455e-06,4.573446744656475,0.3222329513225118,BTC,0.7176470588235293912483369177,1.326086956521739250524519932,1.847826086956521959294953209,0.6873115623636932,0.7519182303299393,"09/30/2020, 23:59:59",74572.0
POEBTC,200.0,1.6000000000000000334760973282055562805226145428605377674102783203125E-7,-1.0,1.5349999999999983264697077899041399717816602787934243679046630859375E-7,1.042345276872965327604230044,0.0,1.0,1.53200000000000101275869743462643146614254874293692409992218017578125E-7,1.044386422976500636922104423,2.0000000000001503e-10,1.0,1.55249999999999778834127383241037190231281783781014382839202880859375E-7,1.030595813204510346410512563,60.7783068219,3.0,56.6156056112,3.0,1.4396060798583023e-07,1.6303939201416943e-07,12.429175262761708,0.8406925719346273,BTC,0.9411764705882353857085799367,1.142857142857142803122898772,1.214285714285714110149421009,0.10897430190604368,0.10277267946026768,"09/30/2020, 23:59:59",105110.0
POLYBTC,200.0,0.0000041999999999999995981838328551472017124979174695909023284912109375,1.0,0.0000041449999999999958896095865468200969417011947371065616607666015625,1.013268998793728290256938901,2.4999999999995525e-09,1.0,0.000004007399999999999951429997813168171205688850022852420806884765625,1.048061086989070132526865834,4.0000000000003005e-09,1.0,0.00000364634999999999982530783822209929923019444686360657215118408203125,1.151836768275124384494271784,58.0056262814,3.0,59.6841558478,3.0,4.003507950753397e-06,4.286492049246595e-06,6.827119384636866,0.6943572105035639,BTC,0.9744779582366587854330876970,1.341853035143769795997145522,1.376996805111821117819619037,0.7046877875995162,0.743206676597727,"09/30/2020, 23:59:59",153485.0
POWRBTC,200.0,0.000008039999999999999255009992815690367251590942032635211944580078125,1.0,0.000008059499999999997967166896761792571624027914367616176605224609375,0.9975804950679324130435692456,-1.9999999999993032e-09,-1.0,0.00000810739999999999966001813789251428943316568620502948760986328125,0.9916866072970372242846599639,-3.2000000000002404e-09,-1.0,0.0000079652000000000029527290335007450039483956061303615570068359375,1.009390850198362410806046714,46.3164138972,3.0,46.1609297324,3.0,7.99934187502932e-06,8.119658124970677e-06,1.4928500520051764,0.3379271294650297,BTC,0.9617224880382774712399169150,1.070572569906790832768964871,1.113182423435419370760450173,0.7340476921102039,0.8031055000835915,"09/30/2020, 23:59:59",16280.0
PPTBTC,200.0,0.00002190000000000000038541218827514711620096932165324687957763671875,1.0,0.00002229050000000000282996022449299999834693153388798236846923828125,0.9824813261254793569022280358,-4.550000000000151e-08,-1.0,0.0000225093999999999915353522672578634455931023694574832916259765625,0.9729268661092702880083600456,-1.2799999999997574e-08,-1.0,0.00002236199999999999697849160928964096228810376487672328948974609375,0.9793399517037833532106282849,37.5829071339,2.0,37.2510264074,2.0,2.1650453907909758e-05,2.2930546092090248e-05,5.742770167472646,0.19494384480599034,BTC,0.9260042283298097854313232540,1.077225774717166758566388154,1.163305459911460830221935490,0.07750645923627016,0.2015318427921457,"09/30/2020, 23:59:59",24594.0
QKCBTC,200.0,5.400000000000000179156277486935966436476519447751343250274658203125E-7,1.0,5.55999999999999631791606537201122506530737155117094516754150390625E-7,0.9712230215827344883598852873,-5.000000000000376e-10,-1.0,5.286000000000004319953357707906338447401140001602470874786376953125E-7,1.021566401816117246696380976,8.000000000000601e-10,1.0,5.09299999999999299644492904703962921075799386017024517059326171875E-7,1.060278814058513175903660379,39.9235937909,3.0,46.9781189187,3.0,5.267425223233493e-07,5.8525747767665e-07,10.52427254555769,0.2265656291900924,BTC,0.9000000000000000705860789379,1.148936170212765995791441705,1.276595744680851006312837443,0.4314381483140063,0.5291472933063907,"09/30/2020, 23:59:59",8728314.0
QLCBTC,200.0,0.000001520000000000000058272072063492164062381561961956322193145751953125,1.0,0.000001507000000000000775661978223707304636036496958695352077484130859375,1.008626410086263620384150980,1.0000000000000751e-09,1.0,0.0000015063999999999988247604935931445169217113289050757884979248046875,1.009028146574615801992706449,0.0,1.0,0.00000148389999999999904018387585080684942795414826832711696624755859375,1.024327784891165874680501662,56.1932683188,3.0,56.7919061203,3.0,1.4793594500778424e-06,1.5346405499221592e-06,3.668287979052207,0.735161746720127,BTC,0.8786127167630058376571792639,1.151515151515151500567614545,1.310606060606060503973301812,0.7488811594593419,0.8201265413635372,"09/30/2020, 23:59:59",139212.0
QLCETH,200.0,0.0000456399999999999967065060502147133547623525373637676239013671875,1.0,0.0000454309999999999992157696804273570023724460043013095855712890625,1.004600382998393112507849918,4.999999999997411e-09,1.0,0.0000454379999999999739071672444357119502456043846905231475830078125,1.004445618205027134014207890,1.4000000000030698e-09,1.0,0.000045247300000000002990520331369594941861578263342380523681640625,1.008678970899920960809398128,50.9991833539,3.0,52.5088952536,3.0,4.4723132780812304e-05,4.6138867219187694e-05,3.116229971551122,0.6476265564605697,ETH,0.8645576813790489820076173169,1.096324765793898564207690622,1.268075906797982265138801339,0.6429182180604119,0.6878392202172615,"09/30/2020, 23:59:59",48108.0
QSPBTC,200.0,0.00000260000000000000009410332756087935734967686585150659084320068359375,-1.0,0.00000259500000000000141252461116625482873132568784058094024658203125,1.001926782273602573740689408,-1.499999999999901e-09,-1.0,0.0000025734000000000006367728393186222746180646936409175395965576171875,1.010336519779280116090958729,4.0000000000045357e-10,1.0,0.00000257904999999999904954799991030345296394443721510469913482666015625,1.008123146119695644627280637,54.8090663207,3.0,52.2866628548,3.0,2.540778233153103e-06,2.6492217668469e-06,4.178941568161731,0.5461069445976997,BTC,0.9122807017543860561592894857,1.125541125541125627636842685,1.233766233766233737661226269,0.36225618791226233,0.44000640952298586,"09/30/2020, 23:59:59",104712.0
QTUMBTC,200.0,0.00022589999999999998861292815899304287086124531924724578857421875,1.0,0.0002246299999999999685851292952065705321729183197021484375,1.005653741708587544875619590,1.9500000000000745e-07,1.0,0.0002250460000000000676013967026989348596544004976749420166015625,1.003794779733920712898692028,-7.200000000002235e-08,-1.0,0.00022134749999999991996839365793192655473831109702587127685546875,1.020567207671196061805808374,56.6603957113,3.0,54.3087937467,3.0,0.00022118610685415414,0.0002280738931458458,3.0662806800924454,0.6843843502421014,BTC,0.9503575936053848735643131657,1.078796561604584503112610867,1.135148042024832908568795692,0.6157219959638782,0.7441009751261806,"09/30/2020, 23:59:59",7987.71
QTUMUSDT,200.0,2.435000000000000053290705182007513940334320068359375,1.0,2.410050000000000469668748337426222860813140869140625,1.010352482313644770340747882,0.002500000000000391,1.0,2.416000000000000813571432445314712822437286376953125,1.007864238410595709156106386,-0.0013000000000000789,-1.0,2.3594799999999995776533978641964495182037353515625,1.032007052401376781814373143,60.2869613606,3.0,55.7765767576,3.0,2.3624286812446402,2.4576713187553607,3.9518946706798808,0.7619625059962374,USDT,0.9405175743530320909089270166,1.138382421692379753112279783,1.210378681626928574910323477,0.857988571671493,0.9215842466924782,"09/30/2020, 23:59:59",90827.852
